Restaurant Name,Link,Venue ID,City,State
Handroll Project,https://resy.com/cities/san-francisco-ca/venues/handroll-project,64863,San Francisco,CA
Harrington's Bar & Grill,https://resy.com/cities/san-francisco-ca/venues/harringtons-bar-and-grill,81475,San Francisco,CA
Heirloom Cafe,https://resy.com/cities/san-francisco-ca/venues/heirloom-cafe,7074,San Francisco,CA
Heritage Restaurant and Bar,https://resy.com/cities/san-francisco-ca/venues/heritage-restaurant-and-bar,3267,San Francisco,CA
Hilda and Jesse,https://resy.com/cities/san-francisco-ca/venues/hilda-and-jesse,52393,San Francisco,CA
HK Lounge Bistro,https://resy.com/cities/san-francisco-ca/venues/hk-lounge-bistro,68087,San Francisco,CA
Donaji,https://resy.com/cities/san-francisco-ca/venues/donaji,68773,San Francisco,CA
E&O Kitchen and Bar,https://resy.com/cities/san-francisco-ca/venues/eando-kitchen-and-bar,73167,San Francisco,CA
Ernest,https://resy.com/cities/san-francisco-ca/venues/ernest,49461,San Francisco,CA
Esin Restaurant & Bar,https://resy.com/cities/san-francisco-ca/venues/esin-restaurant-and-bar,2241,San Francisco,CA
Fieldwork Brewing San Mateo,https://resy.com/cities/san-francisco-ca/venues/fieldwork-brewing-san-mateo,26440,San Francisco,CA
Firenze by Night,https://resy.com/cities/san-francisco-ca/venues/firenze-by-night,76449,San Francisco,CA
Fisch & Flore,https://resy.com/cities/san-francisco-ca/venues/fisch-and-flore,80531,San Francisco,CA
Flatiron Wines & Spirits,https://resy.com/cities/san-francisco-ca/venues/flatiron-wines-and-spirits,27177,San Francisco,CA
Flour + Water,https://resy.com/cities/san-francisco-ca/venues/flour-and-water,6291,San Francisco,CA
Flour + Water Pizzeria - North Beach,https://resy.com/cities/san-francisco-ca/venues/fw-pizzeria-north-beach,72711,San Francisco,CA
Foliage SF,https://resy.com/cities/san-francisco-ca/venues/Foliage-SF,35007,San Francisco,CA
Gen-Gen Room,https://resy.com/cities/san-francisco-ca/venues/gen-gen,73310,San Francisco,CA
Gialina,https://resy.com/cities/san-francisco-ca/venues/gialina,912,San Francisco,CA
Good Good Culture Club,https://resy.com/cities/san-francisco-ca/venues/good-good-culture-club,28462,San Francisco,CA
Handroll Project,https://resy.com/cities/san-francisco-ca/venues/handroll-project,64863,San Francisco,CA
Harrington's Bar & Grill,https://resy.com/cities/san-francisco-ca/venues/harringtons-bar-and-grill,81475,San Francisco,CA
Heirloom Cafe,https://resy.com/cities/san-francisco-ca/venues/heirloom-cafe,7074,San Francisco,CA
Heritage Restaurant and Bar,https://resy.com/cities/san-francisco-ca/venues/heritage-restaurant-and-bar,3267,San Francisco,CA
Hilda and Jesse,https://resy.com/cities/san-francisco-ca/venues/hilda-and-jesse,52393,San Francisco,CA
HK Lounge Bistro,https://resy.com/cities/san-francisco-ca/venues/hk-lounge-bistro,68087,San Francisco,CA
Inovino,https://resy.com/cities/san-francisco-ca/venues/inovino,69160,San Francisco,CA
Iyasare,https://resy.com/cities/san-francisco-ca/venues/iyasare,2400,San Francisco,CA
Izakaya Rintaro,https://resy.com/cities/san-francisco-ca/venues/izakaya-rintaro,339,San Francisco,CA
Kaiyo Restaurant,https://resy.com/cities/san-francisco-ca/venues/kaiyo-restaurant,80908,San Francisco,CA
Kaiyo Rooftop Bar,https://resy.com/cities/san-francisco-ca/venues/kaiyo-rooftop-bar,59875,San Francisco,CA
KEN,https://resy.com/cities/san-francisco-ca/venues/ken,53343,San Francisco,CA
Kin Khao,https://resy.com/cities/san-francisco-ca/venues/kin-khao,984,San Francisco,CA
Kinara Fusion Kitchen,https://resy.com/cities/san-francisco-ca/venues/kinara-fusion-kitchen,71923,San Francisco,CA
Kuma on Valencia,https://resy.com/cities/san-francisco-ca/venues/kuma-on-valencia,77434,San Francisco,CA
Kuma Sushi + Sake (Polk St),https://resy.com/cities/san-francisco-ca/venues/kuma-sushi-and-sake,77410,San Francisco,CA
La Société Bar & Café,https://resy.com/cities/san-francisco-ca/venues/la-societe-bar-and-cafe,65600,San Francisco,CA
Leopold's,https://resy.com/cities/san-francisco-ca/venues/leopolds,73079,San Francisco,CA
Liholiho Yacht Club,https://resy.com/cities/san-francisco-ca/venues/liholiho-yacht-club,58585,San Francisco,CA
Lily,https://resy.com/cities/san-francisco-ca/venues/lily-on-clement,54254,San Francisco,CA
little shucker,https://resy.com/cities/san-francisco-ca/venues/little-shucker,73328,San Francisco,CA
Loló,https://resy.com/cities/san-francisco-ca/venues/lolo,73633,San Francisco,CA
Lovejoy's Tea Room,https://resy.com/cities/san-francisco-ca/venues/lovejoys-tea-room,1205,San Francisco,CA
Lucia's Berkeley,https://resy.com/cities/san-francisco-ca/venues/lucias-pizzeria,839,San Francisco,CA
Main Street Kitchen & Bar,https://resy.com/cities/san-francisco-ca/venues/main-street-kitchen,5227,San Francisco,CA
Mattina,https://resy.com/cities/san-francisco-ca/venues/mattina,69461,San Francisco,CA
MERKADO SAN FRANCISCO,https://resy.com/cities/san-francisco-ca/venues/merkado,10281,San Francisco,CA
mijoté,https://resy.com/cities/san-francisco-ca/venues/mijote,82961,San Francisco,CA
Mission Chinese Food SF,https://resy.com/cities/san-francisco-ca/venues/mission-chinese-food-sf,6303,San Francisco,CA
Mister Jiu's,https://resy.com/cities/san-francisco-ca/venues/mister-jius,3160,San Francisco,CA
Moshi Moshi,https://resy.com/cities/san-francisco-ca/venues/moshi-moshi,49756,San Francisco,CA
Movida,https://resy.com/cities/san-francisco-ca/venues/movida,73068,San Francisco,CA
Mr. Pollo,https://resy.com/cities/san-francisco-ca/venues/mr-pollo,65473,San Francisco,CA
Napizza,https://resy.com/cities/san-francisco-ca/venues/napizza,80124,San Francisco,CA
Nari,https://resy.com/cities/san-francisco-ca/venues/nari,6707,San Francisco,CA
Norcina,https://resy.com/cities/san-francisco-ca/venues/norcina,54575,San Francisco,CA
Outerlands,https://resy.com/cities/san-francisco-ca/venues/outerlands,1270,San Francisco,CA
Pearl 6101,https://resy.com/cities/san-francisco-ca/venues/pearl,2566,San Francisco,CA
Penny Roma,https://resy.com/cities/san-francisco-ca/venues/penny-roma,54469,San Francisco,CA
Piccino,https://resy.com/cities/san-francisco-ca/venues/piccino,7496,San Francisco,CA
Picco Restaurant,https://resy.com/cities/san-francisco-ca/venues/picco-restaurant,2191,San Francisco,CA
Piglet & Co,https://resy.com/cities/san-francisco-ca/venues/piglet-and-co,66641,San Francisco,CA
Pinsa Rossa,https://resy.com/cities/san-francisco-ca/venues/pinsa-rossa,66737,San Francisco,CA
Poesia Osteria Italiana,https://resy.com/cities/san-francisco-ca/venues/poesia-osteria-italiana,60879,San Francisco,CA
Popi's Oysterette,https://resy.com/cities/san-francisco-ca/venues/popis-oysterette,74314,San Francisco,CA
Prik Hom,https://resy.com/cities/san-francisco-ca/venues/prik-hom,82814,San Francisco,CA
Prubechu,https://resy.com/cities/san-francisco-ca/venues/prubechu,8486,San Francisco,CA
Quail & Crane,https://resy.com/cities/san-francisco-ca/venues/quail-and-crane,7976,San Francisco,CA
Ragazza,https://resy.com/cities/san-francisco-ca/venues/ragazza,77014,San Francisco,CA
Ramen Gaijin,https://resy.com/cities/san-francisco-ca/venues/ramen-gaijin,4336,San Francisco,CA
Range Life,https://resy.com/cities/san-francisco-ca/venues/range-life,2502,San Francisco,CA
Restaurant Chez Panisse,https://resy.com/cities/san-francisco-ca/venues/chez-panisse,544,San Francisco,CA
Revel Kitchen & Bar,https://resy.com/cities/san-francisco-ca/venues/revel-kitchen-and-bar,2255,San Francisco,CA
Rich Table,https://resy.com/cities/san-francisco-ca/venues/rich-table,5785,San Francisco,CA
Robin San Francisco,https://resy.com/cities/san-francisco-ca/venues/robin-san-francisco,1362,San Francisco,CA
Routier,https://resy.com/cities/san-francisco-ca/venues/routier,9646,San Francisco,CA
Saffron - Burlingame,https://resy.com/cities/san-francisco-ca/venues/saffron-burlingame,5611,San Francisco,CA
San Francisco Wine Society,https://resy.com/cities/san-francisco-ca/venues/san-francisco-wine-society,49281,San Francisco,CA
Schroeder's Restaurant,https://resy.com/cities/san-francisco-ca/venues/schroeders-restaurant,53085,San Francisco,CA
Scopo Divino,https://resy.com/cities/san-francisco-ca/venues/scopo-divino,9664,San Francisco,CA
Servino,https://resy.com/cities/san-francisco-ca/venues/servino,5830,San Francisco,CA
Shuggie's Trash Pie + Natural Wine,https://resy.com/cities/san-francisco-ca/venues/shuggies-trash-pie-and-natural-wine,60129,San Francisco,CA
"Sister, Mother, Crone",https://resy.com/cities/san-francisco-ca/venues/sister-mother-crone,77660,San Francisco,CA
Social Bird,https://resy.com/cities/san-francisco-ca/venues/social-bird,8544,San Francisco,CA
SPQR,https://resy.com/cities/san-francisco-ca/venues/spqr,10736,San Francisco,CA
Station House Cafe,https://resy.com/cities/san-francisco-ca/venues/station-house-cafe,4337,San Francisco,CA
STK San Francisco,https://resy.com/cities/san-francisco-ca/venues/stk-san-francisco,64613,San Francisco,CA
Terrene,https://resy.com/cities/san-francisco-ca/venues/terrene,71079,San Francisco,CA
The Madrigal,https://resy.com/cities/san-francisco-ca/venues/madrigal,55594,San Francisco,CA
The Morris,https://resy.com/cities/san-francisco-ca/venues/the-morris,667,San Francisco,CA
The Rabbit Hole,https://resy.com/cities/san-francisco-ca/venues/the-rabbit-hole,83012,San Francisco,CA
The Red Window,https://resy.com/cities/san-francisco-ca/venues/the-red-window,66619,San Francisco,CA
The Rustic,https://resy.com/cities/san-francisco-ca/venues/the-rustic-ca,77772,San Francisco,CA
The Snug,https://resy.com/cities/san-francisco-ca/venues/the-snug-sf,3028,San Francisco,CA
The Stinking Rose,https://resy.com/cities/san-francisco-ca/venues/the-stinking-rose-san-francisco,58566,San Francisco,CA
The Wolf,https://resy.com/cities/san-francisco-ca/venues/the-wolf,5462,San Francisco,CA
Trattoria Contadina,https://resy.com/cities/san-francisco-ca/venues/trattoria-contadina,3187,San Francisco,CA
Trick Dog,https://resy.com/cities/san-francisco-ca/venues/trick-dog,65794,San Francisco,CA
Tsunami - Panhandle,https://resy.com/cities/san-francisco-ca/venues/tsunami-panhandle,5177,San Francisco,CA
Uccello Lounge,https://resy.com/cities/san-francisco-ca/venues/uccello-lounge,75402,San Francisco,CA
Uma Casa,https://resy.com/cities/san-francisco-ca/venues/uma-casa,1548,San Francisco,CA
Ungrafted,https://resy.com/cities/san-francisco-ca/venues/ungrafted,4466,San Francisco,CA
Utzutzu,https://resy.com/cities/san-francisco-ca/venues/utzutzu,2436,San Francisco,CA
Va de Vi Bistro & Wine Bar,https://resy.com/cities/san-francisco-ca/venues/va-de-vi-bistro-and-wine-bar,3642,San Francisco,CA
Verve Wine,https://resy.com/cities/san-francisco-ca/venues/verve-wine,27608,San Francisco,CA
Vine+Grain,https://resy.com/cities/san-francisco-ca/venues/vineandgrain,1283,San Francisco,CA
Watershed Restaurant,https://resy.com/cities/san-francisco-ca/venues/watershed-restaurant,6512,San Francisco,CA
Wizards and Wands,https://resy.com/cities/san-francisco-ca/venues/wizards-and-wands,84694,San Francisco,CA
Xebec-sf,https://resy.com/cities/san-francisco-ca/venues/xebec-sf,80589,San Francisco,CA
Yellow Moto Pizzeria,https://resy.com/cities/san-francisco-ca/venues/yellow-moto-pizzeria,6144,San Francisco,CA
Zut! On Fourth,https://resy.com/cities/san-francisco-ca/venues/zut-tavern,10338,San Francisco,CA
208 Rodeo Restaurant,https://resy.com/cities/los-angeles-ca/venues/208-rodeo-restaurant,55532,Los Angeles,CA
3rd Base,https://resy.com/cities/los-angeles-ca/venues/3rd-base,8481,Los Angeles,CA
71Above,https://resy.com/cities/los-angeles-ca/venues/71-above,35466,Los Angeles,CA
ADKT LA,https://resy.com/cities/los-angeles-ca/venues/adkt,78351,Los Angeles,CA
All Time,https://resy.com/cities/los-angeles-ca/venues/all-time,2134,Los Angeles,CA
Alta Adams,https://resy.com/cities/los-angeles-ca/venues/alta-adams,8388,Los Angeles,CA
Amarone Kitchen & Bar,https://resy.com/cities/los-angeles-ca/venues/amarone-kitchen-and-bar,84838,Los Angeles,CA
American Beauty,https://resy.com/cities/los-angeles-ca/venues/american-beauty,6815,Los Angeles,CA
Amex® Gold Café: Los Angeles,https://resy.com/cities/los-angeles-ca/venues/amex-gold-cafe-los-angeles,83851,Los Angeles,CA
Amour West Hollywood,https://resy.com/cities/los-angeles-ca/venues/amour-west-hollywood,77728,Los Angeles,CA
Anajak Thai,https://resy.com/cities/los-angeles-ca/venues/anajak-thai,10357,Los Angeles,CA
Angeleno Wine Company,https://resy.com/cities/los-angeles-ca/venues/angeleno-wine-company,23045,Los Angeles,CA
Angelini Osteria,https://resy.com/cities/los-angeles-ca/venues/angelini-osteria,73634,Los Angeles,CA
Apotheke LA,https://resy.com/cities/los-angeles-ca/venues/apotheke-la,31542,Los Angeles,CA
Arc Butcher & Baker,https://resy.com/cities/los-angeles-ca/venues/arc-butcher-and-baker,19396,Los Angeles,CA
Arc Food & Libations,https://resy.com/cities/los-angeles-ca/venues/arc-food-and-libations,2557,Los Angeles,CA
asterid,https://resy.com/cities/los-angeles-ca/venues/asterid,59560,Los Angeles,CA
Aunt Yvette's Kitchen,https://resy.com/cities/los-angeles-ca/venues/aunt-yvettes-kitchen,78466,Los Angeles,CA
Avra Beverly Hills,https://resy.com/cities/los-angeles-ca/venues/avra-beverly-hills,54522,Los Angeles,CA
Azay,https://resy.com/cities/los-angeles-ca/venues/azay,84653,Los Angeles,CA
Baar Baar - LA,https://resy.com/cities/los-angeles-ca/venues/baar-baar-la,84979,Los Angeles,CA
Bacetti,https://resy.com/cities/los-angeles-ca/venues/bacetti,54926,Los Angeles,CA
BADMAASH Downtown LA,https://resy.com/cities/los-angeles-ca/venues/badmaash-dtla,10563,Los Angeles,CA
BADMAASH Fairfax,https://resy.com/cities/los-angeles-ca/venues/badmaash-fairfax,10564,Los Angeles,CA
BALEENkitchen - Redondo Beach,https://resy.com/cities/los-angeles-ca/venues/baleenkitchen-redondo-beach,7025,Los Angeles,CA
Bar Funke,https://resy.com/cities/los-angeles-ca/venues/bar-funke,70052,Los Angeles,CA
Barney's Beanery West Hollywood,https://resy.com/cities/los-angeles-ca/venues/barneys-beanery-weho,59891,Los Angeles,CA
Barney's Beanery Westwood,https://resy.com/cities/los-angeles-ca/venues/barneys-beanery-westwood,59869,Los Angeles,CA
baroo,https://resy.com/cities/los-angeles-ca/venues/baroo,70965,Los Angeles,CA
Barr Seco,https://resy.com/cities/los-angeles-ca/venues/barr-seco,84236,Los Angeles,CA
Barsha,https://resy.com/cities/los-angeles-ca/venues/barsha,7515,Los Angeles,CA
Beach and Brew,https://resy.com/cities/los-angeles-ca/venues/beach-and-brew,53757,Los Angeles,CA
Beverly Bar,https://resy.com/cities/los-angeles-ca/venues/beverly-bar,68691,Los Angeles,CA
Bianca,https://resy.com/cities/los-angeles-ca/venues/bianca-la,33869,Los Angeles,CA
Bike Shed Moto Co,https://resy.com/cities/los-angeles-ca/venues/bike-shed-moto-co,58728,Los Angeles,CA
Birdie G's,https://resy.com/cities/los-angeles-ca/venues/birdiegs,6229,Los Angeles,CA
Black Market Liquor Bar,https://resy.com/cities/los-angeles-ca/venues/black-market-liquor-bar,686,Los Angeles,CA
Blair's - Eagle Rock,https://resy.com/cities/los-angeles-ca/venues/blairs-eagle-rock,67359,Los Angeles,CA
Blair's - Silver Lake,https://resy.com/cities/los-angeles-ca/venues/blairs-silver-lake,67356,Los Angeles,CA
Blue Plate Oysterette,https://resy.com/cities/los-angeles-ca/venues/blue-plate-oysterette,6683,Los Angeles,CA
BLVD Steak,https://resy.com/cities/los-angeles-ca/venues/blvd-steak,73508,Los Angeles,CA
Boneyard Bistro,https://resy.com/cities/los-angeles-ca/venues/boneyard-bistro,6347,Los Angeles,CA
Botanica Restaurant,https://resy.com/cities/los-angeles-ca/venues/botanica-restaurant,2278,Los Angeles,CA
Bottega Louie - Downtown Los Angeles,https://resy.com/cities/los-angeles-ca/venues/bottega-louie-downtown-los-angeles,55595,Los Angeles,CA
Bottega Louie - West Hollywood,https://resy.com/cities/los-angeles-ca/venues/bottega-louie-west-hollywood,8669,Los Angeles,CA
Bowery Bungalow,https://resy.com/cities/los-angeles-ca/venues/bowery-bungalow,1371,Los Angeles,CA
Broadway by Amar Santana,https://resy.com/cities/los-angeles-ca/venues/broadway-by-amar-santana,2266,Los Angeles,CA
Brooklyn Ave Pizza Co.,https://resy.com/cities/los-angeles-ca/venues/brooklyn-ave-pizza-co,59418,Los Angeles,CA
Budonoki,https://resy.com/cities/los-angeles-ca/venues/budonoki,73767,Los Angeles,CA
Cafe Amici,https://resy.com/cities/los-angeles-ca/venues/cafe-amici,59985,Los Angeles,CA
Camphor,https://resy.com/cities/los-angeles-ca/venues/camphor-la,4370,Los Angeles,CA
Camphor Events,https://resy.com/cities/los-angeles-ca/venues/camphor-events,74956,Los Angeles,CA
Cara Los Feliz,https://resy.com/cities/los-angeles-ca/venues/cara,70724,Los Angeles,CA
Carmine's Restaurant - Los Angeles,https://resy.com/cities/los-angeles-ca/venues/54012,54012,Los Angeles,CA
Cassia,https://resy.com/cities/los-angeles-ca/venues/cassia,1092,Los Angeles,CA
Catch LA,https://resy.com/cities/los-angeles-ca/venues/catch-la,81740,Los Angeles,CA
Catch Steak LA,https://resy.com/cities/los-angeles-ca/venues/catch-steak-la,83066,Los Angeles,CA
Cecconi's West Hollywood,https://resy.com/cities/los-angeles-ca/venues/cecconis-west-hollywood,10731,Los Angeles,CA
Ceviche Project,https://resy.com/cities/los-angeles-ca/venues/ceviche-project,68433,Los Angeles,CA
Chao Krung Thai,https://resy.com/cities/los-angeles-ca/venues/chao-krung-thai,65335,Los Angeles,CA
Chateau Marmont,https://resy.com/cities/los-angeles-ca/venues/chateau-marmont,80049,Los Angeles,CA
Checker Hall,https://resy.com/cities/los-angeles-ca/venues/checker-hall,1699,Los Angeles,CA
Chef Nancy Silverton Events,https://resy.com/cities/los-angeles-ca/venues/nancy-silverton-events,68071,Los Angeles,CA
Chez Mia,https://resy.com/cities/los-angeles-ca/venues/chez-mia,74339,Los Angeles,CA
chi SPACCA,https://resy.com/cities/los-angeles-ca/venues/chi-spacca,35469,Los Angeles,CA
Chulita Venice,https://resy.com/cities/los-angeles-ca/venues/chulita,4460,Los Angeles,CA
Chulita West Adams,https://resy.com/cities/los-angeles-ca/venues/chulita-west-adams,74297,Los Angeles,CA
Cicada Restaurant & Lounge,https://resy.com/cities/los-angeles-ca/venues/cicada-restaurant-and-lounge,83395,Los Angeles,CA
Cinco,https://resy.com/cities/los-angeles-ca/venues/cinco,9053,Los Angeles,CA
Cipriani Beverly Hills,https://resy.com/cities/los-angeles-ca/venues/cipriani-beverly-hills,79635,Los Angeles,CA
Clark Street Diner,https://resy.com/cities/los-angeles-ca/venues/clark-street-diner,68878,Los Angeles,CA
Cobi's,https://resy.com/cities/los-angeles-ca/venues/cobis,54199,Los Angeles,CA
companion,https://resy.com/cities/los-angeles-ca/venues/companion,84097,Los Angeles,CA
